document_id,tags_text
627d92f19a79474ba04add1b6xkVFrOdSzKPgPbvxe3huw,"['Роман Вильфанд', 'Гидрометцентр', 'Погода', 'лето']"
628c9fb99a794736893682d4A2luokk0SYW6zIOL4V2pDQ,"['трубы', 'ТМК', 'ОМК', 'экспорт']"
61fe06579a7947b5d13e91fe1HY7Fdz-QPqhGNLSIsh3rg,"['Погода', 'потепление', 'Москва']"
626bf87d9a7947071e9d04bcc6uY9yZWSbe9HMeEnXq_-w,"['санкции', 'Военная операция на Украине', 'сладости', 'поставки']"
62873ecb9a7947376a386fa1l_zSucwxQcyjgDHINdDo3w,"['Avito', 'акционер', 'уход', 'Россия']"
627508e59a79477a239c069a4QfQsHfNR02gHXjfxnn9WQ,"['Владимир Зеленский', 'Верховная рада Украины', 'законодательство', 'СССР']"
6200531c9a79474848378de99vSHPXTSQhCtd1RD3Om7gQ,"['США', 'Постпред России при ООН', 'фейк', 'пропаганда', 'военное вторжение']"
6273a93a9a79477f381a5b59-VVhn0XMSbyOKJH4QcjWQw,"['Paulig', 'кофе', 'Milagro', 'МИЛФУДС']"
6201bb5e9a79473a911d1350zP0yO7ZxQoyD2euA7ulhnQ,"['корабли', 'военные учения', 'ВМФ', 'Северный флот']"
628048479a794783ee7935abbxSR1D8yQsOJqXbN2v8hbQ,"['Чехия', 'Финляндия', 'Швеция', 'НАТО']"
623e85469a7947247634de88rT9VsN0hTx-K6i3CHiK4YQ,"['Дмитрий Медведев', 'дефолт']"
6253439e9a79477dc6ae26f2l49AdtpUT2u8jiEpE8cUyA,"['Сирия', 'обстрел', 'ВВС Израиля', 'Израиль', 'Минобороны']"
621019a79a7947bfbef6ae66iqtzKq20Rda0KVvCgrRb1A,"['Джо Байден', 'ядерное оружие', 'учения', 'баллистические ракеты', 'Владимир Путин']"
6261a57a9a7947b8318258462ui_5VsGTkqLEUl3bi4_rQ,"['Андрей Костин', 'ВТБ', 'наличная валюта']"
6239b3709a7947d2c3fd18d10I6kRWRGSb-LSMjQdTQ_aQ,"['Италия', 'российские активы', 'заморозка']"
6244799a9a794778db9f59edVDJ3-kAoRmGNt0UjPyh79w,"['Сергей Лавров', 'Крым', 'Донбасс', 'Украина']"
625b18029a79471e8bfb6e3a5a0DoMHkRpGEbm6mcqxqtA,"['Владимир Зеленский', 'НАТО', 'переговоры', 'Крым', 'Военная операция на Украине']"
624441359a79475be18e3004vtzsFXuOQfiwyuyhwhXKnQ,"['Черногория', 'дипломаты', 'Россия', 'персона нон грата']"
62559ea59a7947610d2c716al_a_UGgiQ-SAhdWSvTfNdQ,"['стрельба', 'Нью-Йорк']"
626a70369a79476d01c9c77dUMqsO_yIRZWEH9ZG_25SJQ,"['«Яндекс.Новости»', 'VK']"
627cb4d49a7947ec9eab1e29aa6KPZuLRai6C11KXyLNVg,"['Центробанк', 'зампред ЦБ', 'санация банков']"
627084c79a794795dcf7e3f8LPF_F8_zRFuwpQxSGGaovQ,"['посол России', 'Ангола', 'давление', 'Запад', 'Африка']"
61fd2b419a7947752427d700TvfIwQYxQ0SLMS-HnPg8mw,"['Китай', 'торговля', 'экспорт', 'импорт', 'Си Цзиньпин', 'Владимир Путин']"
61fb7ed99a79474bf3a16bb19HCxHPXHTtWxVOXo9vO7EQ,"['Москва', 'метрополитен', 'Строительство', 'Андрей Бочкарев']"
620287809a79478edda2997bpVFi7T-3SiupAc98ZwDSTg,"['Украина', 'Белоруссия', 'Владимир Зеленский', 'энергоресурсы']"
623ec0389a79472e9d9a59dejE_UtKhSQiminaM-N2EaCg,"['Минобороны', 'ракеты «Калибр»', 'склад боеприпасов', 'Украина']"
626249249a7947dfb0699964NnNOrEk1RcKdsAMfwYo2mA,"['Австралия', 'санкции', 'сенаторы', 'Мария Воронцова', 'Катерина Тихонова', 'Екатерина Винокурова']"
6257cb209a79478beefcd62c2X-caUitTcGbm6uAqGgV0w,"['Дональд Трамп', 'Джо Байден', 'Владимир Зеленский', 'Украина', 'геноцид', 'Военная операция на Украине']"
620fe9f59a7947b1cf58222f2XRjXJ3MR0qlf6Jx-rIRbg,"['Украина', 'США', 'Белый дом', 'Владимир Зеленский', 'Донбасс']"
624d723e9a794745a1ab41c7GIXdgY5HQqiPnDiIKhZrcg,"['санкции', 'Закон', 'уголовное дело', 'Россия', 'издание', 'штраф', 'СМИ']"
6082cca79a79471b74bf1edaIOo7f9zUT2qTjQIMK1EaNA,"['ключевая ставка', 'ЦБ']"
625327aa9a794778bf1de1aef3Zj7lxnRgqRM-jkiTMjOw,"['Австрия', 'Турция', 'Реджеп Тайип Эрдоган', 'Карл Нехаммер', 'газ']"
620a1f359a79476989fc8550Tny1BbtxS7WFwi2oFoaOdg,"['Украина', 'бизнесмены', 'отъезд', 'вторжение', 'новости']"
61fcf45f9a7947550ee6a055W-BBNRHjRwKNTfzxwMGxsA,"['Apple', 'Роскомнадзор', 'приземление']"
627e597d9a79470dec8290f6b5ifjsCxQwqX_jL1C4Xg3Q,"['Крым', 'Донбасс', 'ДНР', 'Владимир Зеленский', 'Украина']"
625e225b9a7947f2492e8780CjjTrkgeTOOBsNPfbgqxvA,"['Япония', 'Украина', 'поставки']"
620f60209a79476a83319b6dsGiEfcQOTv2wxGEwKLsu-Q,"['военные учения', 'баллистические ракеты', 'крылатые ракеты', 'Владимир Путин', 'Минобороны']"
626ac8329a79479b8f75b498u3d_g9J5THea9Xn_TZkgow,"['мультимедиа', 'Парад Победы', 'репетиция', 'День Победы']"
628df48c9a79472ad8d558677AY-IrsiR3-1OX57GyMImQ,"['Дмитрий Песков', 'Дмитрий Медведев', 'мирное урегулирование', 'Италия']"
623c41ed9a7947341f3474abmji8zx4FQwOFE7wxMl2jOQ,"['Дмитрий Песков', 'Владимир Путин', 'Анатолий Чубайс']"
620cb7b49a7947e29eb0a403dIK0vxtnQ9-hDNt5o7Ftyg,"['Крым', 'Минобороны', 'военные учения']"
625107a69a7947838d4d6181DzXmHLCtSAuLbE0OggyaBg,"['Россия', 'угль', 'Япония']"
626429c69a7947706869f079B_ABvbXeRfWxmBOBYf7XIA,"['Военная операция на Украине', 'Пасха', 'РПЦ', 'Владимир Легойда']"
625d3b6d9a7947a755be203bDVjiTlP1SGqxPUWbbveK8w,"['Александр Лукашенко', 'Белоруссия', 'коррупция']"
620e2cb29a79477c56867708RieGsSjBRgWylKi3CCrnLg,"['посольство России', 'Украина', 'дым']"
620674d39a794777dcc57051BS5upyw4Rou76JgI_NDcLw,"['Донбасс', 'Минские соглашения', 'Дмитрий Козак']"
626643ea9a794762e48a00801ZfE5OCmT02mhACCBeWq_g,"['ФСБ', 'ИГ', 'теракт', 'Ставропольский край']"
6255c9ff9a79476f02144c19O9SAQHD9TPmpikJaZhggHg,"['СБУ', 'Украина', 'Виктор Медведчук']"
628e32749a79474c520a349bP-u1gPO0RXOiZPKHTf08Pw,"['Белгородская область', 'граница', 'Украина', 'обстрел', 'Вячеслав Гладков']"
6211383b9a7947029ecf8909AK8KShwdQHqmXlVQhPoWHw,"['Мария Захарова', 'Владимир Зеленский', 'Украина', 'Донбасс']"
61ffe91d9a79472bd0fc066d_-nI7icjRoGN4DB_T5P9BQ,"['Опрос', 'мессенджеры', 'соцсети', 'производительность труда']"
61f8a4469a79473da5468d4aUtQ5EyDtS-OwQNMVaDJzjw,"['Генпрокуратура', 'дорожные камеры', 'штрафы', 'превышение скорости']"
628e6f8b9a7947681bfaa342hrQKQcC0RIWo_r1tVdBCcQ,"['Минфин США', 'лицензия', 'налоги', 'пошлины']"
625452989a7947eac992b432RdAM1VwZTris_-Bi9EO2rQ,"['Краснодарский край', 'угроза', 'терроризм', 'режим']"
61f902c89a7947675010a95eonVkuG_uQL-JcGZZTU8c5A,"['Владимир Путин', 'Борис Джонсон', 'Дмитрий Песков', 'Великобритания']"
627cad9f9a7947e8b2875f17w0KN3MM5QH-iaKf1Xd5_cw,"['Белгородская область', 'Вячеслав Гладков', 'последствия', 'обстрел']"
625f51669a79475cb84dfff0Q8hzblATTmGjwM3BWaZjeQ,"['АЭС', 'США', 'Банкротство']"
6290d64b9a794741258258f67-5vI6n_Sg-eHmdarE8_7Q,"['Оспа обезьян', 'США', 'Минобороны']"
6240ac5d9a7947a09dde7c5dp-OT8VV4TSWOEBktc5429w,"['«Евраз»', 'Урал', 'буддисты', 'монастырь']"
620b7bec9a79476a10810f10L-h4Jj70SxGukRqrUZ4dWg,"['Банки', 'Тинькофф Банк', 'Тинькофф', 'Ипотека', 'Рефинансирование']"
620a7f219a79471bfe7b824aSnKfUVZcRUyXIMfwqMBLXw,"['ЛНР', 'ДНР', 'Госдума', 'обращение', 'Владимир Путин']"
620a5b2d9a7947094313673chn3y_bafR4mkuBl69j0G3Q,"['Газпром', 'Польша', 'Украина', 'транзит газа']"
626ec9559a79473449c709e27lagcABiQhWlR8muKDkM6Q,"['Жозеп Боррель', 'Украина', 'Военная операция на Украине']"
623b2b159a79475e3c3ba0ccwiky9nLcTXelrlrmVAqEsw,"['газ', 'рубль', 'поставки газа']"
6246d13e9a79475188c9f750HoNsQRhJSWSlrdoDLtETZg,"['МИД', 'Украина', 'гарантии безопасности', 'соглашение', 'Сергей Лавров']"
620cb2cb9a7947df1a7e8123VdhyDpKfTEyNFGsshHIgOA,"['коронавирус', 'COVID-19']"
6257ca6d9a79478d73167443e68OxaGsRvKnDzvd0vChJA,"['США', 'ЕС', 'ФНС', 'письма']"
627505009a79477869dd4e75HTpdbsPTS5WHIA7fwyp-JA,"['военный корабль', 'Дмитрий Песков', 'Кремль', 'военная операция', 'Украина']"
620d31ad9a79472bed016e6dlyYHWOyzQ8eWWByeAhtfqA,"['Владимир Зеленский', 'Крым', 'санкции', 'Выборы в Госдуму']"
62912eaa9a79475d8761d553y2-dH5j5QViFzT1XIKkBxQ,"['«иностранный агент»', 'иноагенты', 'Томская область', 'Минюст']"
624c21f79a7947573d0ba2c0exWaNqt-QmKcchXKQ-8KNw,"['Дмитрий Песков', 'Украина', 'Военная операция на Украине']"
6206e37a9a79479bd64a6f86bQDZZsBHQOyNtYr9eACDdQ,"['Белоруссия', 'Олимпиада', 'лыжи', 'спортсмены', 'протесты']"
6275632b9a79479f5cc74be96CMagpgLRCuPvWSY6GqpUQ,"['Прага', 'Иван Конев', 'гражданин']"
620ac3229a79472f6bcd0139fYXlITNzSsyyP-ryGe3hNg,"['Мария Захарова', 'Bloomberg', 'МИД', 'Украина']"
624ccece9a79470c492c6b85wnUJi6_PR9yItq9NiJfmIw,"['самолеты', 'Sukhoi Superjet 100', 'Аэрофлот', 'Турция', 'авиарейсы']"
6245a9c49a7947e12861b9894ZulMHfDQdW6SV_KJetRqA,"['Центробанк', 'международные резервы']"
6241e9939a794711a63dd0b94t0QcdqHQbe0-SusSQRtNg,"['Банк России', 'брокер', 'санация']"
620cb2e99a7947e0bb6abeab1XaGwnmhQnyclIVqEAppjQ,"['Ринат Ахметов', 'Мариуполь', 'Украина']"
62012a6e9a7947105ca348d4NK4s7nM-QWe_AJ5MvaHPNw,"['РПЦ', 'Владимир Легойда', 'дискриминация', 'атеизм']"
6290dac29a7947427d2743f7IsRj2CN8RhuxWX5bU0_MoQ,"['Первый канал', 'Google']"
6288ff1f9a794735b0d0eff5natvWJ4DRueUeRJzDjeOhg,"['Германия', 'Польша', 'поставки вооружения', 'Украина']"
62383ce19a79474a9d0e5925i9NaRlJxSRqv9AvtFRca6A,"['Банки', 'санкции', 'докапитализация']"
61ff977c9a79471667d800f9pfDBkjGmSdWCdSyTcyKu9A,"['Борис Джонсон', 'Великобритания', 'премьер-министр', 'скандал']"
625dac289a7947d677f9b85cMlZ69CuVRJy4a1qoy0Qk9g,"['Минфин США', 'G20', 'Джанет Йеллен']"
623dc3869a79477067801a17mz323lpTRvy3rKnZfGUQQw,"['Минобороны', 'Генштаб', 'потери', 'российские военные']"
6262d56f9a79471f59a81696lG6beFyQRfycDQpg3SNBUA,"['МЧС', 'проверки бизнеса', 'сокращение', 'санкции']"
6245bcfa9a7947ed500e90ffEuC2SrHEQvuc5xdlyHljiQ,"['Владимир Путин', 'отмена рейсов', 'возврат', 'авибилеты']"
628654059a7947f470171ebf8uyDPin0SJ-4uGuTTNS9Jw,"['Минтруд', 'пособия', 'Дети']"
627565359a79479f5cc74beejc9S8gkzTVOhiHN5xLgXLQ,"['Минюст', 'иноагенты', 'Моргенштерн', 'Любовь Соболь', 'Владимир Милов', 'Леонид Гозман']"
6272ada79a794733661e264cPeKSqe71RuyqT317xPACgw,"['ООН', 'США', 'визы', 'выдача виз']"
627b365c9a794765def615b4VY2W-4dhRzKDVzxczsHP9A,"['Новая Зеландия', 'санкции против России']"
62484afd9a79473b89136efdy5breQC2Rve-GT7HQjj7WA,"['Красноярский край', 'Минусинск', 'Пожар']"
624bf75c9a794743322ca7625sHoC5DQRYyOR92V_ypG3A,"['Военная операция на Украине', 'Минобороны']"
6283cb6b9a79471506bd310bx41Foj7xRfyT1f5fMKBg4g,"['ВТО', 'Госдума', 'Справедливая Россия', 'инициатива']"
626b13709a7947b3341987595DN3UXUPRimQmv9W5tfn3A,"['Джон Салливан', 'посол США', 'Сергей Лавров', 'ядерная война', 'шантаж']"
61fcf7f79a794756bb2923dbwk-0e5YZS5SYQEV6_aGXRg,"['«Открытие»', 'Банки', 'Просроченная задолженность']"
627b684b9a79477ab21de403VcuZJuUvQEm65Jn-nWEhOA,"['Росстат', 'кадры', 'назначения', 'Павел Малков', 'ФОМС']"
6245e8d29a7947061cbdc6b9BHEP-p0SRAKSHWytGmqVsw,"['Германия', 'Украина', 'биологическое оружие', 'Геннадий Гатилов', 'ООН', 'Хантер Байден']"
625684889a79471a880f9391sAS-eZLsSZ-b1ZugPUwOLA,"['гуманитарный коридор', 'Украина', 'Военная операция на Украине']"
6248eff69a794764e113f866m1RFLN6XSPyEGdKhDO5nyA,"['коронавирус', 'страхи', 'Опрос']"
628b52da9a7947c4f62cafc3RfKflhgJSYafp5Wjgvrlsg,"['Мариуполь', 'Украина', 'Кремль', 'Дмитрий Песков', 'Азовсталь', 'Виктор Медведчук']"
624592ec9a7947d36dfa4bc3YeHWfdA_TQiarnevQ40YqQ,"['платежи', 'Карты', 'приложения', 'Apple Pay', 'Google Pay']"
6267cced9a7947fd8c710dffXU2n3lo_Q_quY6ubhK6XWw,"['Минздрав', 'COVID-19', 'омикрон-штамм', 'Китай', 'Михаил Мурашко', 'коронавирус']"
620642419a79475d32b4fd8bz0UA_UQTSL-56KF6nDx6tQ,"['Дмитрий Медведев', 'мигранты', 'Совет Безопасности']"
626c61ba9a79472b71caf3cbKBd7hn9RSS-AHReGRrpbDw,"['депутат', 'Госдума', 'заморозка', 'Недвижимость', 'Австрия']"
62052ec49a7947849b956b8dsp_YoXrSS26oB3btCvoMUA,"['Владимир Путин', 'Украина', 'Минские соглашения', 'Касым-Жомарт Токаев']"
620815a09a7947e7b18ddef2Y7BfiHunTLS6jjacwIdLuA,"['SWIFT', 'санкции', 'Дмитрий Кулеба']"
628b24e59a7947adc11d551dq_YCDQUJToa_OvDfhJhlvQ,"['Джо Байден', 'США', 'Тайвань', 'Китай']"
6255801f9a79475242d0dcc8mle4pYrESdynz4ya8NG_8A,"['Вячеслав Гладков', 'Белгород', 'Единая Россия', 'Белгородская область', 'Евгений Савченко']"
61fa463b9a7947da489da8f8_zve3wKlRE6zSTJqaZCjeQ,"['цены на авиабилеты', 'цены на билеты', 'статистика', 'авиаполеты', 'полеты', 'российские авиакомпании', 'пассажирские перевозки', 'самолеты', 'Росстат']"
6264d47f9a79470b2945556crEz8DJK8TjejPQbOWtBKbQ,"['МАГАТЭ', 'Украина', 'атомная энергетика']"
624da95d9a79475f6362ed54HDlflf5UT_i1NXQdK3wQOg,"['Сбербанк', 'Альфа Банк', 'санкции']"
